dataset,robot_type,perspective,src_img,tgt_img,action
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_34/frame_005591.png,G1edu-u3_place_metal_bowl_af/images/ep_34/frame_005601.png,G1edu-u3_place_metal_bowl_af/actions/ep_34/action_005591to005600.npy
AIRBOT_MMK2_cake_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_cake_storage/images/ep_18/frame_001960.png,AIRBOT_MMK2_cake_storage/images/ep_18/frame_001970.png,AIRBOT_MMK2_cake_storage/actions/ep_18/action_001960to001969.npy
G1edu-u3_put_the_water_bottle_aq,,1st,G1edu-u3_put_the_water_bottle_aq/images/ep_17/frame_004911.png,G1edu-u3_put_the_water_bottle_aq/images/ep_17/frame_004921.png,G1edu-u3_put_the_water_bottle_aq/actions/ep_17/action_004911to004920.npy
AIRBOT_MMK2_place_the_basin,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_basin/images/ep_23/frame_004060.png,AIRBOT_MMK2_place_the_basin/images/ep_23/frame_004070.png,AIRBOT_MMK2_place_the_basin/actions/ep_23/action_004060to004069.npy
AIRBOT_MMK2_desktop_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_desktop_storage/images/ep_9/frame_002642.png,AIRBOT_MMK2_desktop_storage/images/ep_9/frame_002652.png,AIRBOT_MMK2_desktop_storage/actions/ep_9/action_002642to002651.npy
AIRBOT_MMK2_desktop_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_desktop_storage/images/ep_12/frame_003821.png,AIRBOT_MMK2_desktop_storage/images/ep_12/frame_003831.png,AIRBOT_MMK2_desktop_storage/actions/ep_12/action_003821to003830.npy
R1_Lite_move_the_position_of_the_apple,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_apple/images/ep_22/frame_003838.png,R1_Lite_move_the_position_of_the_apple/images/ep_22/frame_003848.png,R1_Lite_move_the_position_of_the_apple/actions/ep_22/action_003838to003847.npy
G1edu-u3_pick_crumpled_paper_aa,,1st,G1edu-u3_pick_crumpled_paper_aa/images/ep_1/frame_000323.png,G1edu-u3_pick_crumpled_paper_aa/images/ep_1/frame_000333.png,G1edu-u3_pick_crumpled_paper_aa/actions/ep_1/action_000323to000332.npy
AIRBOT_MMK2_place_the_umbrella_and_the_ruler,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_24/frame_004204.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_24/frame_004214.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/actions/ep_24/action_004204to004213.npy
G1edu-u3_pick_crumpled_paper_aa,,1st,G1edu-u3_pick_crumpled_paper_aa/images/ep_0/frame_000140.png,G1edu-u3_pick_crumpled_paper_aa/images/ep_0/frame_000150.png,G1edu-u3_pick_crumpled_paper_aa/actions/ep_0/action_000140to000149.npy
AIRBOT_MMK2_cake_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_cake_storage/images/ep_29/frame_002885.png,AIRBOT_MMK2_cake_storage/images/ep_29/frame_002895.png,AIRBOT_MMK2_cake_storage/actions/ep_29/action_002885to002894.npy
G1edu-u3_little_tray_storage_apple_b,,1st,G1edu-u3_little_tray_storage_apple_b/images/ep_5/frame_001414.png,G1edu-u3_little_tray_storage_apple_b/images/ep_5/frame_001424.png,G1edu-u3_little_tray_storage_apple_b/actions/ep_5/action_001414to001423.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_33/frame_005399.png,G1edu-u3_place_metal_bowl_af/images/ep_33/frame_005409.png,G1edu-u3_place_metal_bowl_af/actions/ep_33/action_005399to005408.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_24/frame_005543.png,G1edu-u3_place_apple_c/images/ep_24/frame_005553.png,G1edu-u3_place_apple_c/actions/ep_24/action_005543to005552.npy
AIRBOT_MMK2_mobile_car,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_mobile_car/images/ep_23/frame_003430.png,AIRBOT_MMK2_mobile_car/images/ep_23/frame_003440.png,AIRBOT_MMK2_mobile_car/actions/ep_23/action_003430to003439.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_19/frame_002886.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_19/frame_002896.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_19/action_002886to002895.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_16/frame_003775.png,G1edu-u3_place_apple_c/images/ep_16/frame_003785.png,G1edu-u3_place_apple_c/actions/ep_16/action_003775to003784.npy
AIRBOT_MMK2_square_arrangement,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_square_arrangement/images/ep_44/frame_005708.png,AIRBOT_MMK2_square_arrangement/images/ep_44/frame_005718.png,AIRBOT_MMK2_square_arrangement/actions/ep_44/action_005708to005717.npy
AIRBOT_MMK2_place_the_small_bowl_of_canned_food,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_13/frame_002217.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_13/frame_002227.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/actions/ep_13/action_002217to002226.npy
AIRBOT_MMK2_beauty_sponge_and_cake_to_place,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_41/frame_006349.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_41/frame_006359.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/actions/ep_41/action_006349to006358.npy
AIRBOT_MMK2_place_the_umbrella_and_the_ruler,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_19/frame_003481.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_19/frame_003491.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/actions/ep_19/action_003481to003490.npy
G1edu-u3_put_the_water_bottle_on_the_table_d,,1st,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_15/frame_003258.png,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_15/frame_003268.png,G1edu-u3_put_the_water_bottle_on_the_table_d/actions/ep_15/action_003258to003267.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_7/frame_001646.png,G1edu-u3_place_metal_bowl_ae/images/ep_7/frame_001656.png,G1edu-u3_place_metal_bowl_ae/actions/ep_7/action_001646to001655.npy
AIRBOT_MMK2_square_arrangement,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_square_arrangement/images/ep_32/frame_004438.png,AIRBOT_MMK2_square_arrangement/images/ep_32/frame_004448.png,AIRBOT_MMK2_square_arrangement/actions/ep_32/action_004438to004447.npy
AIRBOT_MMK2_place_the_basin,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_basin/images/ep_16/frame_003111.png,AIRBOT_MMK2_place_the_basin/images/ep_16/frame_003121.png,AIRBOT_MMK2_place_the_basin/actions/ep_16/action_003111to003120.npy
AIRBOT_MMK2_place_the_basin,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_basin/images/ep_42/frame_006472.png,AIRBOT_MMK2_place_the_basin/images/ep_42/frame_006482.png,AIRBOT_MMK2_place_the_basin/actions/ep_42/action_006472to006481.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_18/frame_003969.png,G1edu-u3_place_metal_bowl_ae/images/ep_18/frame_003979.png,G1edu-u3_place_metal_bowl_ae/actions/ep_18/action_003969to003978.npy
AIRBOT_MMK2_potato_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_potato_storage/images/ep_44/frame_006254.png,AIRBOT_MMK2_potato_storage/images/ep_44/frame_006264.png,AIRBOT_MMK2_potato_storage/actions/ep_44/action_006254to006263.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_13/frame_002038.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_13/frame_002048.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_13/action_002038to002047.npy
G1edu-u3_pick_empty_bottle_ab,,1st,G1edu-u3_pick_empty_bottle_ab/images/ep_5/frame_001703.png,G1edu-u3_pick_empty_bottle_ab/images/ep_5/frame_001713.png,G1edu-u3_pick_empty_bottle_ab/actions/ep_5/action_001703to001712.npy
G1edu-u3_put_the_water_bottle_on_the_table_d,,1st,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_31/frame_006453.png,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_31/frame_006463.png,G1edu-u3_put_the_water_bottle_on_the_table_d/actions/ep_31/action_006453to006462.npy
AIRBOT_MMK2_square_arrangement,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_square_arrangement/images/ep_32/frame_004398.png,AIRBOT_MMK2_square_arrangement/images/ep_32/frame_004408.png,AIRBOT_MMK2_square_arrangement/actions/ep_32/action_004398to004407.npy
G1edu-u3_place_bottle_c,,1st,G1edu-u3_place_bottle_c/images/ep_17/frame_004512.png,G1edu-u3_place_bottle_c/images/ep_17/frame_004522.png,G1edu-u3_place_bottle_c/actions/ep_17/action_004512to004521.npy
G1edu-u3_put_the_water_bottle_aq,,1st,G1edu-u3_put_the_water_bottle_aq/images/ep_0/frame_000310.png,G1edu-u3_put_the_water_bottle_aq/images/ep_0/frame_000320.png,G1edu-u3_put_the_water_bottle_aq/actions/ep_0/action_000310to000319.npy
G1edu-u3_put_the_lemon_af,,1st,G1edu-u3_put_the_lemon_af/images/ep_16/frame_002982.png,G1edu-u3_put_the_lemon_af/images/ep_16/frame_002992.png,G1edu-u3_put_the_lemon_af/actions/ep_16/action_002982to002991.npy
leju_robot_hotel_services_ah,leju_robot,1st,leju_robot_hotel_services_ah/images/ep_37/frame_006950.png,leju_robot_hotel_services_ah/images/ep_37/frame_006960.png,leju_robot_hotel_services_ah/actions/ep_37/action_006950to006959.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_2/frame_000725.png,G1edu-u3_place_metal_bowl_ae/images/ep_2/frame_000735.png,G1edu-u3_place_metal_bowl_ae/actions/ep_2/action_000725to000734.npy
AIRBOT_MMK2_potato_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_potato_storage/images/ep_25/frame_003542.png,AIRBOT_MMK2_potato_storage/images/ep_25/frame_003552.png,AIRBOT_MMK2_potato_storage/actions/ep_25/action_003542to003551.npy
leju_robot_hotel_services_ah,leju_robot,1st,leju_robot_hotel_services_ah/images/ep_30/frame_005305.png,leju_robot_hotel_services_ah/images/ep_30/frame_005315.png,leju_robot_hotel_services_ah/actions/ep_30/action_005305to005314.npy
G1edu-u3_pick_crumpled_paper_aa,,1st,G1edu-u3_pick_crumpled_paper_aa/images/ep_1/frame_000653.png,G1edu-u3_pick_crumpled_paper_aa/images/ep_1/frame_000663.png,G1edu-u3_pick_crumpled_paper_aa/actions/ep_1/action_000653to000662.npy
G1edu-u3_pick_cup_a,,1st,G1edu-u3_pick_cup_a/images/ep_3/frame_001088.png,G1edu-u3_pick_cup_a/images/ep_3/frame_001098.png,G1edu-u3_pick_cup_a/actions/ep_3/action_001088to001097.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_17/frame_003677.png,G1edu-u3_place_metal_bowl_ae/images/ep_17/frame_003687.png,G1edu-u3_place_metal_bowl_ae/actions/ep_17/action_003677to003686.npy
Cobot_Magic_turn_on_the_bulb,agilex_cobot_decoupled_magic,1st,Cobot_Magic_turn_on_the_bulb/images/ep_3/frame_000624.png,Cobot_Magic_turn_on_the_bulb/images/ep_3/frame_000634.png,Cobot_Magic_turn_on_the_bulb/actions/ep_3/action_000624to000633.npy
G1edu-u3_put_the_lemon_on_the_plate_ah,,1st,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_0/frame_000000.png,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_0/frame_000010.png,G1edu-u3_put_the_lemon_on_the_plate_ah/actions/ep_0/action_000000to000009.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_1/frame_000381.png,G1edu-u3_put_the_cup_b/images/ep_1/frame_000391.png,G1edu-u3_put_the_cup_b/actions/ep_1/action_000381to000390.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_0/frame_000210.png,G1edu-u3_place_metal_bowl_ae/images/ep_0/frame_000220.png,G1edu-u3_place_metal_bowl_ae/actions/ep_0/action_000210to000219.npy
AIRBOT_MMK2_beauty_sponge_and_cake_to_place,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_9/frame_001605.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_9/frame_001615.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/actions/ep_9/action_001605to001614.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_26/frame_005548.png,G1edu-u3_place_metal_bowl_ae/images/ep_26/frame_005558.png,G1edu-u3_place_metal_bowl_ae/actions/ep_26/action_005548to005557.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_29/frame_004681.png,AIRBOT_MMK2_close_the_computer/images/ep_29/frame_004691.png,AIRBOT_MMK2_close_the_computer/actions/ep_29/action_004681to004690.npy
AIRBOT_MMK2_square_arrangement,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_square_arrangement/images/ep_16/frame_002471.png,AIRBOT_MMK2_square_arrangement/images/ep_16/frame_002481.png,AIRBOT_MMK2_square_arrangement/actions/ep_16/action_002471to002480.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_20/frame_004534.png,G1edu-u3_place_metal_bowl_ae/images/ep_20/frame_004544.png,G1edu-u3_place_metal_bowl_ae/actions/ep_20/action_004534to004543.npy
G1edu-u3_pick_cup_a,,1st,G1edu-u3_pick_cup_a/images/ep_20/frame_006867.png,G1edu-u3_pick_cup_a/images/ep_20/frame_006877.png,G1edu-u3_pick_cup_a/actions/ep_20/action_006867to006876.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_27/frame_006245.png,G1edu-u3_place_apple_c/images/ep_27/frame_006255.png,G1edu-u3_place_apple_c/actions/ep_27/action_006245to006254.npy
G1edu-u3_pick_leftover_food_ac,,1st,G1edu-u3_pick_leftover_food_ac/images/ep_3/frame_001229.png,G1edu-u3_pick_leftover_food_ac/images/ep_3/frame_001239.png,G1edu-u3_pick_leftover_food_ac/actions/ep_3/action_001229to001238.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_44/frame_006960.png,AIRBOT_MMK2_close_the_computer/images/ep_44/frame_006970.png,AIRBOT_MMK2_close_the_computer/actions/ep_44/action_006960to006969.npy
AIRBOT_MMK2_square_arrangement,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_square_arrangement/images/ep_15/frame_002401.png,AIRBOT_MMK2_square_arrangement/images/ep_15/frame_002411.png,AIRBOT_MMK2_square_arrangement/actions/ep_15/action_002401to002410.npy
R1_Lite_move_the_position_of_the_apple,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_apple/images/ep_12/frame_002056.png,R1_Lite_move_the_position_of_the_apple/images/ep_12/frame_002066.png,R1_Lite_move_the_position_of_the_apple/actions/ep_12/action_002056to002065.npy
AIRBOT_MMK2_take_down_paper_cup,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_take_down_paper_cup/images/ep_18/frame_002885.png,AIRBOT_MMK2_take_down_paper_cup/images/ep_18/frame_002895.png,AIRBOT_MMK2_take_down_paper_cup/actions/ep_18/action_002885to002894.npy
R1_Lite_move_the_position_of_the_apple,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_apple/images/ep_16/frame_002813.png,R1_Lite_move_the_position_of_the_apple/images/ep_16/frame_002823.png,R1_Lite_move_the_position_of_the_apple/actions/ep_16/action_002813to002822.npy
AIRBOT_MMK2_place_the_umbrella_and_the_ruler,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_32/frame_005645.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_32/frame_005655.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/actions/ep_32/action_005645to005654.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_14/frame_003083.png,G1edu-u3_put_the_cup_b/images/ep_14/frame_003093.png,G1edu-u3_put_the_cup_b/actions/ep_14/action_003083to003092.npy
AIRBOT_MMK2_potato_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_potato_storage/images/ep_3/frame_000486.png,AIRBOT_MMK2_potato_storage/images/ep_3/frame_000496.png,AIRBOT_MMK2_potato_storage/actions/ep_3/action_000486to000495.npy
G1edu-u3_put_the_lemon_on_the_plate_ah,,1st,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_8/frame_001946.png,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_8/frame_001956.png,G1edu-u3_put_the_lemon_on_the_plate_ah/actions/ep_8/action_001946to001955.npy
AIRBOT_MMK2_desktop_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_desktop_storage/images/ep_8/frame_002166.png,AIRBOT_MMK2_desktop_storage/images/ep_8/frame_002176.png,AIRBOT_MMK2_desktop_storage/actions/ep_8/action_002166to002175.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_26/frame_004475.png,G1edu-u3_place_metal_bowl_af/images/ep_26/frame_004485.png,G1edu-u3_place_metal_bowl_af/actions/ep_26/action_004475to004484.npy
G1edu-u3_place_plastic_bowl_ah,,1st,G1edu-u3_place_plastic_bowl_ah/images/ep_6/frame_001249.png,G1edu-u3_place_plastic_bowl_ah/images/ep_6/frame_001259.png,G1edu-u3_place_plastic_bowl_ah/actions/ep_6/action_001249to001258.npy
G1edu-u3_pick_crumpled_paper_aa,,1st,G1edu-u3_pick_crumpled_paper_aa/images/ep_2/frame_001090.png,G1edu-u3_pick_crumpled_paper_aa/images/ep_2/frame_001100.png,G1edu-u3_pick_crumpled_paper_aa/actions/ep_2/action_001090to001099.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_20/frame_003267.png,AIRBOT_MMK2_close_the_computer/images/ep_20/frame_003277.png,AIRBOT_MMK2_close_the_computer/actions/ep_20/action_003267to003276.npy
AIRBOT_MMK2_place_the_umbrella_and_the_ruler,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_36/frame_006326.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_36/frame_006336.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/actions/ep_36/action_006326to006335.npy
G1edu-u3_put_the_water_bottle_aq,,1st,G1edu-u3_put_the_water_bottle_aq/images/ep_15/frame_004523.png,G1edu-u3_put_the_water_bottle_aq/images/ep_15/frame_004533.png,G1edu-u3_put_the_water_bottle_aq/actions/ep_15/action_004523to004532.npy
G1edu-u3_pick_up_the_toy_ai,,1st,G1edu-u3_pick_up_the_toy_ai/images/ep_5/frame_001954.png,G1edu-u3_pick_up_the_toy_ai/images/ep_5/frame_001964.png,G1edu-u3_pick_up_the_toy_ai/actions/ep_5/action_001954to001963.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_11/frame_002389.png,R1_Lite_move_the_position_of_the_cookie/images/ep_11/frame_002399.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_11/action_002389to002398.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_38/frame_006194.png,AIRBOT_MMK2_close_the_computer/images/ep_38/frame_006204.png,AIRBOT_MMK2_close_the_computer/actions/ep_38/action_006194to006203.npy
G1edu-u3_put_the_lemon_on_the_plate_ah,,1st,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_2/frame_000490.png,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_2/frame_000500.png,G1edu-u3_put_the_lemon_on_the_plate_ah/actions/ep_2/action_000490to000499.npy
AIRBOT_MMK2_place_the_small_bowl_of_canned_food,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_43/frame_006593.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_43/frame_006603.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/actions/ep_43/action_006593to006602.npy
leju_robot_hotel_services_ah,leju_robot,1st,leju_robot_hotel_services_ah/images/ep_26/frame_004419.png,leju_robot_hotel_services_ah/images/ep_26/frame_004429.png,leju_robot_hotel_services_ah/actions/ep_26/action_004419to004428.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_2/frame_000604.png,G1edu-u3_put_the_cup_b/images/ep_2/frame_000614.png,G1edu-u3_put_the_cup_b/actions/ep_2/action_000604to000613.npy
AIRBOT_MMK2_place_the_umbrella_and_the_ruler,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_22/frame_003857.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_22/frame_003867.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/actions/ep_22/action_003857to003866.npy
AIRBOT_MMK2_place_the_small_bowl_of_canned_food,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_31/frame_004801.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/images/ep_31/frame_004811.png,AIRBOT_MMK2_place_the_small_bowl_of_canned_food/actions/ep_31/action_004801to004810.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_30/frame_004423.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_30/frame_004433.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_30/action_004423to004432.npy
R1_Lite_move_the_position_of_the_spoon,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_spoon/images/ep_10/frame_002747.png,R1_Lite_move_the_position_of_the_spoon/images/ep_10/frame_002757.png,R1_Lite_move_the_position_of_the_spoon/actions/ep_10/action_002747to002756.npy
R1_Lite_move_the_position_of_the_spoon,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_spoon/images/ep_3/frame_001025.png,R1_Lite_move_the_position_of_the_spoon/images/ep_3/frame_001035.png,R1_Lite_move_the_position_of_the_spoon/actions/ep_3/action_001025to001034.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_6/frame_001393.png,G1edu-u3_put_the_cup_b/images/ep_6/frame_001403.png,G1edu-u3_put_the_cup_b/actions/ep_6/action_001393to001402.npy
R1_Lite_move_the_position_of_the_apple,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_apple/images/ep_20/frame_003417.png,R1_Lite_move_the_position_of_the_apple/images/ep_20/frame_003427.png,R1_Lite_move_the_position_of_the_apple/actions/ep_20/action_003417to003426.npy
G1edu-u3_put_the_bread_aw,,1st,G1edu-u3_put_the_bread_aw/images/ep_5/frame_000985.png,G1edu-u3_put_the_bread_aw/images/ep_5/frame_000995.png,G1edu-u3_put_the_bread_aw/actions/ep_5/action_000985to000994.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_11/frame_002505.png,G1edu-u3_put_the_cup_b/images/ep_11/frame_002515.png,G1edu-u3_put_the_cup_b/actions/ep_11/action_002505to002514.npy
AIRBOT_MMK2_mobile_car,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_mobile_car/images/ep_4/frame_000693.png,AIRBOT_MMK2_mobile_car/images/ep_4/frame_000703.png,AIRBOT_MMK2_mobile_car/actions/ep_4/action_000693to000702.npy
