dataset,task_id,episode_id,perspective,robot_type,src_img,tgt_img,action
task_719,719,874381,1st,a2d,task_719/images/ep_874381/frame_000000.png,task_719/images/ep_874381/frame_000045.png,task_719/actions/ep_874381/action_000000to000044.npy
task_446,446,687727,1st,a2d,task_446/images/ep_687727/frame_000045.png,task_446/images/ep_687727/frame_000090.png,task_446/actions/ep_687727/action_000045to000089.npy
task_734,734,885692,1st,a2d,task_734/images/ep_885692/frame_000225.png,task_734/images/ep_885692/frame_000270.png,task_734/actions/ep_885692/action_000225to000269.npy
task_719,719,921680,1st,a2d,task_719/images/ep_921680/frame_000180.png,task_719/images/ep_921680/frame_000225.png,task_719/actions/ep_921680/action_000180to000224.npy
task_582,582,803658,1st,a2d,task_582/images/ep_803658/frame_000045.png,task_582/images/ep_803658/frame_000090.png,task_582/actions/ep_803658/action_000045to000089.npy
task_590,590,805489,1st,a2d,task_590/images/ep_805489/frame_000090.png,task_590/images/ep_805489/frame_000135.png,task_590/actions/ep_805489/action_000090to000134.npy
task_587,587,805650,1st,a2d,task_587/images/ep_805650/frame_000225.png,task_587/images/ep_805650/frame_000270.png,task_587/actions/ep_805650/action_000225to000269.npy
task_785,785,919513,1st,a2d,task_785/images/ep_919513/frame_000270.png,task_785/images/ep_919513/frame_000315.png,task_785/actions/ep_919513/action_000270to000314.npy
task_567,567,800732,1st,a2d,task_567/images/ep_800732/frame_000405.png,task_567/images/ep_800732/frame_000450.png,task_567/actions/ep_800732/action_000405to000449.npy
task_582,582,802714,1st,a2d,task_582/images/ep_802714/frame_000585.png,task_582/images/ep_802714/frame_000630.png,task_582/actions/ep_802714/action_000585to000629.npy
task_593,593,805624,1st,a2d,task_593/images/ep_805624/frame_000945.png,task_593/images/ep_805624/frame_000990.png,task_593/actions/ep_805624/action_000945to000989.npy
task_734,734,885021,1st,a2d,task_734/images/ep_885021/frame_000180.png,task_734/images/ep_885021/frame_000225.png,task_734/actions/ep_885021/action_000180to000224.npy
task_619,619,839519,1st,a2d,task_619/images/ep_839519/frame_000045.png,task_619/images/ep_839519/frame_000090.png,task_619/actions/ep_839519/action_000045to000089.npy
task_582,582,804717,1st,a2d,task_582/images/ep_804717/frame_000090.png,task_582/images/ep_804717/frame_000135.png,task_582/actions/ep_804717/action_000090to000134.npy
task_590,590,804959,1st,a2d,task_590/images/ep_804959/frame_000585.png,task_590/images/ep_804959/frame_000630.png,task_590/actions/ep_804959/action_000585to000629.npy
task_374,374,648964,1st,a2d,task_374/images/ep_648964/frame_000315.png,task_374/images/ep_648964/frame_000360.png,task_374/actions/ep_648964/action_000315to000359.npy
task_785,785,919553,1st,a2d,task_785/images/ep_919553/frame_000720.png,task_785/images/ep_919553/frame_000765.png,task_785/actions/ep_919553/action_000720to000764.npy
task_374,374,656461,1st,a2d,task_374/images/ep_656461/frame_000495.png,task_374/images/ep_656461/frame_000540.png,task_374/actions/ep_656461/action_000495to000539.npy
task_567,567,798171,1st,a2d,task_567/images/ep_798171/frame_000360.png,task_567/images/ep_798171/frame_000405.png,task_567/actions/ep_798171/action_000360to000404.npy
task_374,374,648883,1st,a2d,task_374/images/ep_648883/frame_000495.png,task_374/images/ep_648883/frame_000540.png,task_374/actions/ep_648883/action_000495to000539.npy
task_619,619,840126,1st,a2d,task_619/images/ep_840126/frame_000270.png,task_619/images/ep_840126/frame_000315.png,task_619/actions/ep_840126/action_000270to000314.npy
task_587,587,804740,1st,a2d,task_587/images/ep_804740/frame_000585.png,task_587/images/ep_804740/frame_000630.png,task_587/actions/ep_804740/action_000585to000629.npy
task_567,567,798307,1st,a2d,task_567/images/ep_798307/frame_000225.png,task_567/images/ep_798307/frame_000270.png,task_567/actions/ep_798307/action_000225to000269.npy
task_619,619,839734,1st,a2d,task_619/images/ep_839734/frame_000270.png,task_619/images/ep_839734/frame_000315.png,task_619/actions/ep_839734/action_000270to000314.npy
task_575,575,807408,1st,a2d,task_575/images/ep_807408/frame_000180.png,task_575/images/ep_807408/frame_000225.png,task_575/actions/ep_807408/action_000180to000224.npy
task_590,590,802764,1st,a2d,task_590/images/ep_802764/frame_000810.png,task_590/images/ep_802764/frame_000855.png,task_590/actions/ep_802764/action_000810to000854.npy
task_573,573,795967,1st,a2d,task_573/images/ep_795967/frame_000585.png,task_573/images/ep_795967/frame_000630.png,task_573/actions/ep_795967/action_000585to000629.npy
task_719,719,874346,1st,a2d,task_719/images/ep_874346/frame_000315.png,task_719/images/ep_874346/frame_000360.png,task_719/actions/ep_874346/action_000315to000359.npy
task_785,785,915287,1st,a2d,task_785/images/ep_915287/frame_000405.png,task_785/images/ep_915287/frame_000450.png,task_785/actions/ep_915287/action_000405to000449.npy
task_575,575,807482,1st,a2d,task_575/images/ep_807482/frame_000540.png,task_575/images/ep_807482/frame_000585.png,task_575/actions/ep_807482/action_000540to000584.npy
task_734,734,884656,1st,a2d,task_734/images/ep_884656/frame_000045.png,task_734/images/ep_884656/frame_000090.png,task_734/actions/ep_884656/action_000045to000089.npy
task_619,619,839694,1st,a2d,task_619/images/ep_839694/frame_000360.png,task_619/images/ep_839694/frame_000405.png,task_619/actions/ep_839694/action_000360to000404.npy
task_604,604,855064,1st,a2d,task_604/images/ep_855064/frame_000765.png,task_604/images/ep_855064/frame_000810.png,task_604/actions/ep_855064/action_000765to000809.npy
task_429,429,690745,1st,a2d,task_429/images/ep_690745/frame_001215.png,task_429/images/ep_690745/frame_001260.png,task_429/actions/ep_690745/action_001215to001259.npy
task_388,388,691143,1st,a2d,task_388/images/ep_691143/frame_001485.png,task_388/images/ep_691143/frame_001530.png,task_388/actions/ep_691143/action_001485to001529.npy
task_590,590,802444,1st,a2d,task_590/images/ep_802444/frame_000135.png,task_590/images/ep_802444/frame_000180.png,task_590/actions/ep_802444/action_000135to000179.npy
task_719,719,874329,1st,a2d,task_719/images/ep_874329/frame_000225.png,task_719/images/ep_874329/frame_000270.png,task_719/actions/ep_874329/action_000225to000269.npy
task_567,567,797618,1st,a2d,task_567/images/ep_797618/frame_000675.png,task_567/images/ep_797618/frame_000720.png,task_567/actions/ep_797618/action_000675to000719.npy
task_593,593,805727,1st,a2d,task_593/images/ep_805727/frame_000090.png,task_593/images/ep_805727/frame_000135.png,task_593/actions/ep_805727/action_000090to000134.npy
task_719,719,874282,1st,a2d,task_719/images/ep_874282/frame_000000.png,task_719/images/ep_874282/frame_000045.png,task_719/actions/ep_874282/action_000000to000044.npy
task_446,446,687485,1st,a2d,task_446/images/ep_687485/frame_001440.png,task_446/images/ep_687485/frame_001485.png,task_446/actions/ep_687485/action_001440to001484.npy
task_573,573,795364,1st,a2d,task_573/images/ep_795364/frame_000990.png,task_573/images/ep_795364/frame_001035.png,task_573/actions/ep_795364/action_000990to001034.npy
task_582,582,803537,1st,a2d,task_582/images/ep_803537/frame_000540.png,task_582/images/ep_803537/frame_000585.png,task_582/actions/ep_803537/action_000540to000584.npy
task_429,429,690701,1st,a2d,task_429/images/ep_690701/frame_000720.png,task_429/images/ep_690701/frame_000765.png,task_429/actions/ep_690701/action_000720to000764.npy
task_785,785,919993,1st,a2d,task_785/images/ep_919993/frame_003015.png,task_785/images/ep_919993/frame_003060.png,task_785/actions/ep_919993/action_003015to003059.npy
task_542,542,777731,1st,a2d,task_542/images/ep_777731/frame_001395.png,task_542/images/ep_777731/frame_001440.png,task_542/actions/ep_777731/action_001395to001439.npy
task_567,567,800148,1st,a2d,task_567/images/ep_800148/frame_000270.png,task_567/images/ep_800148/frame_000315.png,task_567/actions/ep_800148/action_000270to000314.npy
task_719,719,874232,1st,a2d,task_719/images/ep_874232/frame_000315.png,task_719/images/ep_874232/frame_000360.png,task_719/actions/ep_874232/action_000315to000359.npy
task_717,717,872530,1st,a2d,task_717/images/ep_872530/frame_000225.png,task_717/images/ep_872530/frame_000270.png,task_717/actions/ep_872530/action_000225to000269.npy
task_590,590,805558,1st,a2d,task_590/images/ep_805558/frame_000450.png,task_590/images/ep_805558/frame_000495.png,task_590/actions/ep_805558/action_000450to000494.npy
task_785,785,925618,1st,a2d,task_785/images/ep_925618/frame_001260.png,task_785/images/ep_925618/frame_001305.png,task_785/actions/ep_925618/action_001260to001304.npy
task_582,582,803433,1st,a2d,task_582/images/ep_803433/frame_000495.png,task_582/images/ep_803433/frame_000540.png,task_582/actions/ep_803433/action_000495to000539.npy
task_374,374,648543,1st,a2d,task_374/images/ep_648543/frame_000045.png,task_374/images/ep_648543/frame_000090.png,task_374/actions/ep_648543/action_000045to000089.npy
task_590,590,805666,1st,a2d,task_590/images/ep_805666/frame_000405.png,task_590/images/ep_805666/frame_000450.png,task_590/actions/ep_805666/action_000405to000449.npy
task_575,575,806774,1st,a2d,task_575/images/ep_806774/frame_000225.png,task_575/images/ep_806774/frame_000270.png,task_575/actions/ep_806774/action_000225to000269.npy
task_582,582,803558,1st,a2d,task_582/images/ep_803558/frame_000045.png,task_582/images/ep_803558/frame_000090.png,task_582/actions/ep_803558/action_000045to000089.npy
task_593,593,805648,1st,a2d,task_593/images/ep_805648/frame_001035.png,task_593/images/ep_805648/frame_001080.png,task_593/actions/ep_805648/action_001035to001079.npy
task_429,429,690824,1st,a2d,task_429/images/ep_690824/frame_001215.png,task_429/images/ep_690824/frame_001260.png,task_429/actions/ep_690824/action_001215to001259.npy
task_604,604,853905,1st,a2d,task_604/images/ep_853905/frame_000630.png,task_604/images/ep_853905/frame_000675.png,task_604/actions/ep_853905/action_000630to000674.npy
task_619,619,839689,1st,a2d,task_619/images/ep_839689/frame_000090.png,task_619/images/ep_839689/frame_000135.png,task_619/actions/ep_839689/action_000090to000134.npy
task_619,619,839416,1st,a2d,task_619/images/ep_839416/frame_000630.png,task_619/images/ep_839416/frame_000675.png,task_619/actions/ep_839416/action_000630to000674.npy
task_717,717,873166,1st,a2d,task_717/images/ep_873166/frame_000180.png,task_717/images/ep_873166/frame_000225.png,task_717/actions/ep_873166/action_000180to000224.npy
task_446,446,691295,1st,a2d,task_446/images/ep_691295/frame_001350.png,task_446/images/ep_691295/frame_001395.png,task_446/actions/ep_691295/action_001350to001394.npy
task_785,785,914945,1st,a2d,task_785/images/ep_914945/frame_002340.png,task_785/images/ep_914945/frame_002385.png,task_785/actions/ep_914945/action_002340to002384.npy
task_573,573,794719,1st,a2d,task_573/images/ep_794719/frame_001035.png,task_573/images/ep_794719/frame_001080.png,task_573/actions/ep_794719/action_001035to001079.npy
task_785,785,915160,1st,a2d,task_785/images/ep_915160/frame_003555.png,task_785/images/ep_915160/frame_003600.png,task_785/actions/ep_915160/action_003555to003599.npy
task_619,619,839495,1st,a2d,task_619/images/ep_839495/frame_000045.png,task_619/images/ep_839495/frame_000090.png,task_619/actions/ep_839495/action_000045to000089.npy
task_593,593,805706,1st,a2d,task_593/images/ep_805706/frame_000405.png,task_593/images/ep_805706/frame_000450.png,task_593/actions/ep_805706/action_000405to000449.npy
task_575,575,807564,1st,a2d,task_575/images/ep_807564/frame_000630.png,task_575/images/ep_807564/frame_000675.png,task_575/actions/ep_807564/action_000630to000674.npy
task_388,388,690979,1st,a2d,task_388/images/ep_690979/frame_001350.png,task_388/images/ep_690979/frame_001395.png,task_388/actions/ep_690979/action_001350to001394.npy
task_717,717,871761,1st,a2d,task_717/images/ep_871761/frame_001035.png,task_717/images/ep_871761/frame_001080.png,task_717/actions/ep_871761/action_001035to001079.npy
task_582,582,802761,1st,a2d,task_582/images/ep_802761/frame_000315.png,task_582/images/ep_802761/frame_000360.png,task_582/actions/ep_802761/action_000315to000359.npy
task_717,717,872424,1st,a2d,task_717/images/ep_872424/frame_000450.png,task_717/images/ep_872424/frame_000495.png,task_717/actions/ep_872424/action_000450to000494.npy
task_542,542,777535,1st,a2d,task_542/images/ep_777535/frame_001710.png,task_542/images/ep_777535/frame_001755.png,task_542/actions/ep_777535/action_001710to001754.npy
task_584,584,826189,1st,a2d,task_584/images/ep_826189/frame_000135.png,task_584/images/ep_826189/frame_000180.png,task_584/actions/ep_826189/action_000135to000179.npy
task_582,582,802691,1st,a2d,task_582/images/ep_802691/frame_000315.png,task_582/images/ep_802691/frame_000360.png,task_582/actions/ep_802691/action_000315to000359.npy
task_573,573,794838,1st,a2d,task_573/images/ep_794838/frame_001035.png,task_573/images/ep_794838/frame_001080.png,task_573/actions/ep_794838/action_001035to001079.npy
task_374,374,649542,1st,a2d,task_374/images/ep_649542/frame_000630.png,task_374/images/ep_649542/frame_000675.png,task_374/actions/ep_649542/action_000630to000674.npy
task_573,573,795254,1st,a2d,task_573/images/ep_795254/frame_000315.png,task_573/images/ep_795254/frame_000360.png,task_573/actions/ep_795254/action_000315to000359.npy
task_734,734,885510,1st,a2d,task_734/images/ep_885510/frame_000585.png,task_734/images/ep_885510/frame_000630.png,task_734/actions/ep_885510/action_000585to000629.npy
task_587,587,803827,1st,a2d,task_587/images/ep_803827/frame_000045.png,task_587/images/ep_803827/frame_000090.png,task_587/actions/ep_803827/action_000045to000089.npy
task_593,593,803825,1st,a2d,task_593/images/ep_803825/frame_000720.png,task_593/images/ep_803825/frame_000765.png,task_593/actions/ep_803825/action_000720to000764.npy
task_719,719,870615,1st,a2d,task_719/images/ep_870615/frame_000180.png,task_719/images/ep_870615/frame_000225.png,task_719/actions/ep_870615/action_000180to000224.npy
task_374,374,656385,1st,a2d,task_374/images/ep_656385/frame_000450.png,task_374/images/ep_656385/frame_000495.png,task_374/actions/ep_656385/action_000450to000494.npy
task_582,582,804871,1st,a2d,task_582/images/ep_804871/frame_000450.png,task_582/images/ep_804871/frame_000495.png,task_582/actions/ep_804871/action_000450to000494.npy
task_584,584,819599,1st,a2d,task_584/images/ep_819599/frame_000000.png,task_584/images/ep_819599/frame_000045.png,task_584/actions/ep_819599/action_000000to000044.npy
task_734,734,886750,1st,a2d,task_734/images/ep_886750/frame_000495.png,task_734/images/ep_886750/frame_000540.png,task_734/actions/ep_886750/action_000495to000539.npy
task_717,717,871736,1st,a2d,task_717/images/ep_871736/frame_001035.png,task_717/images/ep_871736/frame_001080.png,task_717/actions/ep_871736/action_001035to001079.npy
task_619,619,840138,1st,a2d,task_619/images/ep_840138/frame_000180.png,task_619/images/ep_840138/frame_000225.png,task_619/actions/ep_840138/action_000180to000224.npy
task_573,573,795335,1st,a2d,task_573/images/ep_795335/frame_000900.png,task_573/images/ep_795335/frame_000945.png,task_573/actions/ep_795335/action_000900to000944.npy
task_593,593,804506,1st,a2d,task_593/images/ep_804506/frame_000855.png,task_593/images/ep_804506/frame_000900.png,task_593/actions/ep_804506/action_000855to000899.npy
task_604,604,853916,1st,a2d,task_604/images/ep_853916/frame_000945.png,task_604/images/ep_853916/frame_000990.png,task_604/actions/ep_853916/action_000945to000989.npy
task_374,374,648953,1st,a2d,task_374/images/ep_648953/frame_000360.png,task_374/images/ep_648953/frame_000405.png,task_374/actions/ep_648953/action_000360to000404.npy
task_619,619,840072,1st,a2d,task_619/images/ep_840072/frame_000360.png,task_619/images/ep_840072/frame_000405.png,task_619/actions/ep_840072/action_000360to000404.npy
task_584,584,818814,1st,a2d,task_584/images/ep_818814/frame_001980.png,task_584/images/ep_818814/frame_002025.png,task_584/actions/ep_818814/action_001980to002024.npy
task_593,593,805740,1st,a2d,task_593/images/ep_805740/frame_000225.png,task_593/images/ep_805740/frame_000270.png,task_593/actions/ep_805740/action_000225to000269.npy
