dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
VLABench,robot,3rd,images/ep_4072/frame_468177.png,states/ep_4072/state_468177.npy,images/ep_4072/frame_468207.png,states/ep_4072/state_468207.npy,actions/ep_4072/action_468177to468206.npy
VLABench,robot,3rd,images/ep_335/frame_038703.png,states/ep_335/state_038703.npy,images/ep_335/frame_038733.png,states/ep_335/state_038733.npy,actions/ep_335/action_038703to038732.npy
VLABench,robot,3rd,images/ep_1341/frame_152579.png,states/ep_1341/state_152579.npy,images/ep_1341/frame_152609.png,states/ep_1341/state_152609.npy,actions/ep_1341/action_152579to152608.npy
VLABench,robot,3rd,images/ep_2951/frame_338316.png,states/ep_2951/state_338316.npy,images/ep_2951/frame_338346.png,states/ep_2951/state_338346.npy,actions/ep_2951/action_338316to338345.npy
VLABench,robot,3rd,images/ep_4648/frame_535373.png,states/ep_4648/state_535373.npy,images/ep_4648/frame_535403.png,states/ep_4648/state_535403.npy,actions/ep_4648/action_535373to535402.npy
VLABench,robot,3rd,images/ep_558/frame_063164.png,states/ep_558/state_063164.npy,images/ep_558/frame_063194.png,states/ep_558/state_063194.npy,actions/ep_558/action_063164to063193.npy
VLABench,robot,3rd,images/ep_945/frame_107791.png,states/ep_945/state_107791.npy,images/ep_945/frame_107821.png,states/ep_945/state_107821.npy,actions/ep_945/action_107791to107820.npy
VLABench,robot,3rd,images/ep_2631/frame_302278.png,states/ep_2631/state_302278.npy,images/ep_2631/frame_302308.png,states/ep_2631/state_302308.npy,actions/ep_2631/action_302278to302307.npy
VLABench,robot,3rd,images/ep_4123/frame_474004.png,states/ep_4123/state_474004.npy,images/ep_4123/frame_474034.png,states/ep_4123/state_474034.npy,actions/ep_4123/action_474004to474033.npy
VLABench,robot,3rd,images/ep_3814/frame_438171.png,states/ep_3814/state_438171.npy,images/ep_3814/frame_438201.png,states/ep_3814/state_438201.npy,actions/ep_3814/action_438171to438200.npy
VLABench,robot,3rd,images/ep_48/frame_005219.png,states/ep_48/state_005219.npy,images/ep_48/frame_005249.png,states/ep_48/state_005249.npy,actions/ep_48/action_005219to005248.npy
VLABench,robot,3rd,images/ep_4196/frame_481815.png,states/ep_4196/state_481815.npy,images/ep_4196/frame_481845.png,states/ep_4196/state_481845.npy,actions/ep_4196/action_481815to481844.npy
VLABench,robot,3rd,images/ep_2838/frame_325712.png,states/ep_2838/state_325712.npy,images/ep_2838/frame_325742.png,states/ep_2838/state_325742.npy,actions/ep_2838/action_325712to325741.npy
VLABench,robot,3rd,images/ep_1046/frame_119081.png,states/ep_1046/state_119081.npy,images/ep_1046/frame_119111.png,states/ep_1046/state_119111.npy,actions/ep_1046/action_119081to119110.npy
VLABench,robot,3rd,images/ep_3116/frame_357639.png,states/ep_3116/state_357639.npy,images/ep_3116/frame_357669.png,states/ep_3116/state_357669.npy,actions/ep_3116/action_357639to357668.npy
VLABench,robot,3rd,images/ep_3779/frame_433999.png,states/ep_3779/state_433999.npy,images/ep_3779/frame_434029.png,states/ep_3779/state_434029.npy,actions/ep_3779/action_433999to434028.npy
VLABench,robot,3rd,images/ep_4174/frame_479361.png,states/ep_4174/state_479361.npy,images/ep_4174/frame_479391.png,states/ep_4174/state_479391.npy,actions/ep_4174/action_479361to479390.npy
VLABench,robot,3rd,images/ep_1892/frame_217164.png,states/ep_1892/state_217164.npy,images/ep_1892/frame_217194.png,states/ep_1892/state_217194.npy,actions/ep_1892/action_217164to217193.npy
VLABench,robot,3rd,images/ep_3003/frame_344547.png,states/ep_3003/state_344547.npy,images/ep_3003/frame_344577.png,states/ep_3003/state_344577.npy,actions/ep_3003/action_344547to344576.npy
VLABench,robot,3rd,images/ep_2815/frame_323309.png,states/ep_2815/state_323309.npy,images/ep_2815/frame_323339.png,states/ep_2815/state_323339.npy,actions/ep_2815/action_323309to323338.npy
VLABench,robot,3rd,images/ep_3756/frame_431403.png,states/ep_3756/state_431403.npy,images/ep_3756/frame_431433.png,states/ep_3756/state_431433.npy,actions/ep_3756/action_431403to431432.npy
VLABench,robot,3rd,images/ep_548/frame_061820.png,states/ep_548/state_061820.npy,images/ep_548/frame_061850.png,states/ep_548/state_061850.npy,actions/ep_548/action_061820to061849.npy
VLABench,robot,3rd,images/ep_3085/frame_354399.png,states/ep_3085/state_354399.npy,images/ep_3085/frame_354429.png,states/ep_3085/state_354429.npy,actions/ep_3085/action_354399to354428.npy
VLABench,robot,3rd,images/ep_1262/frame_143499.png,states/ep_1262/state_143499.npy,images/ep_1262/frame_143529.png,states/ep_1262/state_143529.npy,actions/ep_1262/action_143499to143528.npy
VLABench,robot,3rd,images/ep_4417/frame_508426.png,states/ep_4417/state_508426.npy,images/ep_4417/frame_508456.png,states/ep_4417/state_508456.npy,actions/ep_4417/action_508426to508455.npy
VLABench,robot,3rd,images/ep_347/frame_040114.png,states/ep_347/state_040114.npy,images/ep_347/frame_040144.png,states/ep_347/state_040144.npy,actions/ep_347/action_040114to040143.npy
VLABench,robot,3rd,images/ep_1507/frame_171702.png,states/ep_1507/state_171702.npy,images/ep_1507/frame_171732.png,states/ep_1507/state_171732.npy,actions/ep_1507/action_171702to171731.npy
VLABench,robot,3rd,images/ep_2975/frame_341053.png,states/ep_2975/state_341053.npy,images/ep_2975/frame_341083.png,states/ep_2975/state_341083.npy,actions/ep_2975/action_341053to341082.npy
VLABench,robot,3rd,images/ep_3717/frame_427010.png,states/ep_3717/state_427010.npy,images/ep_3717/frame_427040.png,states/ep_3717/state_427040.npy,actions/ep_3717/action_427010to427039.npy
VLABench,robot,3rd,images/ep_1614/frame_184435.png,states/ep_1614/state_184435.npy,images/ep_1614/frame_184465.png,states/ep_1614/state_184465.npy,actions/ep_1614/action_184435to184464.npy
VLABench,robot,3rd,images/ep_2453/frame_281890.png,states/ep_2453/state_281890.npy,images/ep_2453/frame_281920.png,states/ep_2453/state_281920.npy,actions/ep_2453/action_281890to281919.npy
VLABench,robot,3rd,images/ep_4156/frame_477739.png,states/ep_4156/state_477739.npy,images/ep_4156/frame_477769.png,states/ep_4156/state_477769.npy,actions/ep_4156/action_477739to477768.npy
VLABench,robot,3rd,images/ep_325/frame_037751.png,states/ep_325/state_037751.npy,images/ep_325/frame_037781.png,states/ep_325/state_037781.npy,actions/ep_325/action_037751to037780.npy
VLABench,robot,3rd,images/ep_185/frame_021351.png,states/ep_185/state_021351.npy,images/ep_185/frame_021381.png,states/ep_185/state_021381.npy,actions/ep_185/action_021351to021380.npy
VLABench,robot,3rd,images/ep_3847/frame_441873.png,states/ep_3847/state_441873.npy,images/ep_3847/frame_441903.png,states/ep_3847/state_441903.npy,actions/ep_3847/action_441873to441902.npy
VLABench,robot,3rd,images/ep_4327/frame_496817.png,states/ep_4327/state_496817.npy,images/ep_4327/frame_496847.png,states/ep_4327/state_496847.npy,actions/ep_4327/action_496817to496846.npy
VLABench,robot,3rd,images/ep_3263/frame_374860.png,states/ep_3263/state_374860.npy,images/ep_3263/frame_374890.png,states/ep_3263/state_374890.npy,actions/ep_3263/action_374860to374889.npy
VLABench,robot,3rd,images/ep_1417/frame_161440.png,states/ep_1417/state_161440.npy,images/ep_1417/frame_161470.png,states/ep_1417/state_161470.npy,actions/ep_1417/action_161440to161469.npy
VLABench,robot,3rd,images/ep_3034/frame_348407.png,states/ep_3034/state_348407.npy,images/ep_3034/frame_348437.png,states/ep_3034/state_348437.npy,actions/ep_3034/action_348407to348436.npy
VLABench,robot,3rd,images/ep_4023/frame_462771.png,states/ep_4023/state_462771.npy,images/ep_4023/frame_462801.png,states/ep_4023/state_462801.npy,actions/ep_4023/action_462771to462800.npy
VLABench,robot,3rd,images/ep_3704/frame_425120.png,states/ep_3704/state_425120.npy,images/ep_3704/frame_425150.png,states/ep_3704/state_425150.npy,actions/ep_3704/action_425120to425149.npy
VLABench,robot,3rd,images/ep_4657/frame_536320.png,states/ep_4657/state_536320.npy,images/ep_4657/frame_536350.png,states/ep_4657/state_536350.npy,actions/ep_4657/action_536320to536349.npy
VLABench,robot,3rd,images/ep_1972/frame_226838.png,states/ep_1972/state_226838.npy,images/ep_1972/frame_226868.png,states/ep_1972/state_226868.npy,actions/ep_1972/action_226838to226867.npy
VLABench,robot,3rd,images/ep_3323/frame_381999.png,states/ep_3323/state_381999.npy,images/ep_3323/frame_382029.png,states/ep_3323/state_382029.npy,actions/ep_3323/action_381999to382028.npy
VLABench,robot,3rd,images/ep_4785/frame_551151.png,states/ep_4785/state_551151.npy,images/ep_4785/frame_551181.png,states/ep_4785/state_551181.npy,actions/ep_4785/action_551151to551180.npy
VLABench,robot,3rd,images/ep_3109/frame_356725.png,states/ep_3109/state_356725.npy,images/ep_3109/frame_356755.png,states/ep_3109/state_356755.npy,actions/ep_3109/action_356725to356754.npy
VLABench,robot,3rd,images/ep_3328/frame_382513.png,states/ep_3328/state_382513.npy,images/ep_3328/frame_382543.png,states/ep_3328/state_382543.npy,actions/ep_3328/action_382513to382542.npy
VLABench,robot,3rd,images/ep_1486/frame_169319.png,states/ep_1486/state_169319.npy,images/ep_1486/frame_169349.png,states/ep_1486/state_169349.npy,actions/ep_1486/action_169319to169348.npy
VLABench,robot,3rd,images/ep_32/frame_003286.png,states/ep_32/state_003286.npy,images/ep_32/frame_003316.png,states/ep_32/state_003316.npy,actions/ep_32/action_003286to003315.npy
VLABench,robot,3rd,images/ep_2357/frame_270343.png,states/ep_2357/state_270343.npy,images/ep_2357/frame_270373.png,states/ep_2357/state_270373.npy,actions/ep_2357/action_270343to270372.npy
VLABench,robot,3rd,images/ep_147/frame_017099.png,states/ep_147/state_017099.npy,images/ep_147/frame_017129.png,states/ep_147/state_017129.npy,actions/ep_147/action_017099to017128.npy
VLABench,robot,3rd,images/ep_270/frame_031205.png,states/ep_270/state_031205.npy,images/ep_270/frame_031235.png,states/ep_270/state_031235.npy,actions/ep_270/action_031205to031234.npy
VLABench,robot,3rd,images/ep_149/frame_017314.png,states/ep_149/state_017314.npy,images/ep_149/frame_017344.png,states/ep_149/state_017344.npy,actions/ep_149/action_017314to017343.npy
VLABench,robot,3rd,images/ep_664/frame_075202.png,states/ep_664/state_075202.npy,images/ep_664/frame_075232.png,states/ep_664/state_075232.npy,actions/ep_664/action_075202to075231.npy
VLABench,robot,3rd,images/ep_4059/frame_466872.png,states/ep_4059/state_466872.npy,images/ep_4059/frame_466902.png,states/ep_4059/state_466902.npy,actions/ep_4059/action_466872to466901.npy
VLABench,robot,3rd,images/ep_1917/frame_220552.png,states/ep_1917/state_220552.npy,images/ep_1917/frame_220582.png,states/ep_1917/state_220582.npy,actions/ep_1917/action_220552to220581.npy
VLABench,robot,3rd,images/ep_873/frame_099984.png,states/ep_873/state_099984.npy,images/ep_873/frame_100014.png,states/ep_873/state_100014.npy,actions/ep_873/action_099984to100013.npy
VLABench,robot,3rd,images/ep_1195/frame_136039.png,states/ep_1195/state_136039.npy,images/ep_1195/frame_136069.png,states/ep_1195/state_136069.npy,actions/ep_1195/action_136039to136068.npy
VLABench,robot,3rd,images/ep_1322/frame_150528.png,states/ep_1322/state_150528.npy,images/ep_1322/frame_150558.png,states/ep_1322/state_150558.npy,actions/ep_1322/action_150528to150557.npy
VLABench,robot,3rd,images/ep_3122/frame_358345.png,states/ep_3122/state_358345.npy,images/ep_3122/frame_358375.png,states/ep_3122/state_358375.npy,actions/ep_3122/action_358345to358374.npy
VLABench,robot,3rd,images/ep_3540/frame_406163.png,states/ep_3540/state_406163.npy,images/ep_3540/frame_406193.png,states/ep_3540/state_406193.npy,actions/ep_3540/action_406163to406192.npy
VLABench,robot,3rd,images/ep_1543/frame_175775.png,states/ep_1543/state_175775.npy,images/ep_1543/frame_175805.png,states/ep_1543/state_175805.npy,actions/ep_1543/action_175775to175804.npy
VLABench,robot,3rd,images/ep_1906/frame_219195.png,states/ep_1906/state_219195.npy,images/ep_1906/frame_219225.png,states/ep_1906/state_219225.npy,actions/ep_1906/action_219195to219224.npy
VLABench,robot,3rd,images/ep_2936/frame_336762.png,states/ep_2936/state_336762.npy,images/ep_2936/frame_336792.png,states/ep_2936/state_336792.npy,actions/ep_2936/action_336762to336791.npy
VLABench,robot,3rd,images/ep_3901/frame_448821.png,states/ep_3901/state_448821.npy,images/ep_3901/frame_448851.png,states/ep_3901/state_448851.npy,actions/ep_3901/action_448821to448850.npy
VLABench,robot,3rd,images/ep_1841/frame_211235.png,states/ep_1841/state_211235.npy,images/ep_1841/frame_211265.png,states/ep_1841/state_211265.npy,actions/ep_1841/action_211235to211264.npy
VLABench,robot,3rd,images/ep_3442/frame_394952.png,states/ep_3442/state_394952.npy,images/ep_3442/frame_394982.png,states/ep_3442/state_394982.npy,actions/ep_3442/action_394952to394981.npy
VLABench,robot,3rd,images/ep_1556/frame_177492.png,states/ep_1556/state_177492.npy,images/ep_1556/frame_177522.png,states/ep_1556/state_177522.npy,actions/ep_1556/action_177492to177521.npy
VLABench,robot,3rd,images/ep_4739/frame_546045.png,states/ep_4739/state_546045.npy,images/ep_4739/frame_546075.png,states/ep_4739/state_546075.npy,actions/ep_4739/action_546045to546074.npy
VLABench,robot,3rd,images/ep_2203/frame_253168.png,states/ep_2203/state_253168.npy,images/ep_2203/frame_253198.png,states/ep_2203/state_253198.npy,actions/ep_2203/action_253168to253197.npy
VLABench,robot,3rd,images/ep_2914/frame_334291.png,states/ep_2914/state_334291.npy,images/ep_2914/frame_334321.png,states/ep_2914/state_334321.npy,actions/ep_2914/action_334291to334320.npy
VLABench,robot,3rd,images/ep_2788/frame_320057.png,states/ep_2788/state_320057.npy,images/ep_2788/frame_320087.png,states/ep_2788/state_320087.npy,actions/ep_2788/action_320057to320086.npy
VLABench,robot,3rd,images/ep_1144/frame_130161.png,states/ep_1144/state_130161.npy,images/ep_1144/frame_130191.png,states/ep_1144/state_130191.npy,actions/ep_1144/action_130161to130190.npy
VLABench,robot,3rd,images/ep_385/frame_044424.png,states/ep_385/state_044424.npy,images/ep_385/frame_044454.png,states/ep_385/state_044454.npy,actions/ep_385/action_044424to044453.npy
VLABench,robot,3rd,images/ep_1470/frame_167490.png,states/ep_1470/state_167490.npy,images/ep_1470/frame_167520.png,states/ep_1470/state_167520.npy,actions/ep_1470/action_167490to167519.npy
VLABench,robot,3rd,images/ep_1377/frame_156706.png,states/ep_1377/state_156706.npy,images/ep_1377/frame_156736.png,states/ep_1377/state_156736.npy,actions/ep_1377/action_156706to156735.npy
VLABench,robot,3rd,images/ep_4126/frame_474305.png,states/ep_4126/state_474305.npy,images/ep_4126/frame_474335.png,states/ep_4126/state_474335.npy,actions/ep_4126/action_474305to474334.npy
VLABench,robot,3rd,images/ep_2581/frame_296569.png,states/ep_2581/state_296569.npy,images/ep_2581/frame_296599.png,states/ep_2581/state_296599.npy,actions/ep_2581/action_296569to296598.npy
VLABench,robot,3rd,images/ep_1340/frame_152472.png,states/ep_1340/state_152472.npy,images/ep_1340/frame_152502.png,states/ep_1340/state_152502.npy,actions/ep_1340/action_152472to152501.npy
VLABench,robot,3rd,images/ep_4286/frame_491859.png,states/ep_4286/state_491859.npy,images/ep_4286/frame_491889.png,states/ep_4286/state_491889.npy,actions/ep_4286/action_491859to491888.npy
VLABench,robot,3rd,images/ep_3059/frame_351421.png,states/ep_3059/state_351421.npy,images/ep_3059/frame_351451.png,states/ep_3059/state_351451.npy,actions/ep_3059/action_351421to351450.npy
VLABench,robot,3rd,images/ep_1319/frame_150189.png,states/ep_1319/state_150189.npy,images/ep_1319/frame_150219.png,states/ep_1319/state_150219.npy,actions/ep_1319/action_150189to150218.npy
VLABench,robot,3rd,images/ep_359/frame_041269.png,states/ep_359/state_041269.npy,images/ep_359/frame_041299.png,states/ep_359/state_041299.npy,actions/ep_359/action_041269to041298.npy
VLABench,robot,3rd,images/ep_1236/frame_140328.png,states/ep_1236/state_140328.npy,images/ep_1236/frame_140358.png,states/ep_1236/state_140358.npy,actions/ep_1236/action_140328to140357.npy
VLABench,robot,3rd,images/ep_3047/frame_350192.png,states/ep_3047/state_350192.npy,images/ep_3047/frame_350222.png,states/ep_3047/state_350222.npy,actions/ep_3047/action_350192to350221.npy
VLABench,robot,3rd,images/ep_561/frame_063703.png,states/ep_561/state_063703.npy,images/ep_561/frame_063733.png,states/ep_561/state_063733.npy,actions/ep_561/action_063703to063732.npy
VLABench,robot,3rd,images/ep_4044/frame_465135.png,states/ep_4044/state_465135.npy,images/ep_4044/frame_465165.png,states/ep_4044/state_465165.npy,actions/ep_4044/action_465135to465164.npy
VLABench,robot,3rd,images/ep_3987/frame_458645.png,states/ep_3987/state_458645.npy,images/ep_3987/frame_458675.png,states/ep_3987/state_458675.npy,actions/ep_3987/action_458645to458674.npy
VLABench,robot,3rd,images/ep_4964/frame_570841.png,states/ep_4964/state_570841.npy,images/ep_4964/frame_570871.png,states/ep_4964/state_570871.npy,actions/ep_4964/action_570841to570870.npy
VLABench,robot,3rd,images/ep_3825/frame_439411.png,states/ep_3825/state_439411.npy,images/ep_3825/frame_439441.png,states/ep_3825/state_439441.npy,actions/ep_3825/action_439411to439440.npy
VLABench,robot,3rd,images/ep_424/frame_048956.png,states/ep_424/state_048956.npy,images/ep_424/frame_048986.png,states/ep_424/state_048986.npy,actions/ep_424/action_048956to048985.npy
VLABench,robot,3rd,images/ep_2602/frame_298739.png,states/ep_2602/state_298739.npy,images/ep_2602/frame_298769.png,states/ep_2602/state_298769.npy,actions/ep_2602/action_298739to298768.npy
VLABench,robot,3rd,images/ep_3523/frame_404318.png,states/ep_3523/state_404318.npy,images/ep_3523/frame_404348.png,states/ep_3523/state_404348.npy,actions/ep_3523/action_404318to404347.npy
VLABench,robot,3rd,images/ep_4584/frame_528174.png,states/ep_4584/state_528174.npy,images/ep_4584/frame_528204.png,states/ep_4584/state_528204.npy,actions/ep_4584/action_528174to528203.npy
